fold,mode,k,draw,gamma_rmse,pl0_rmse,source
vienna,bias,10,5,0.34191201762332984,9.848963010392657,gbdt
vienna,residual,10,5,0.33930120001272374,9.885165875007106,gbdt
vienna,bias,10,6,0.368563015936399,10.326039720599777,gbdt
vienna,residual,10,6,0.37437336141463534,10.211276596487895,gbdt
vienna,bias,10,7,0.35106927242945835,9.599794836020159,gbdt
vienna,residual,10,7,0.34979768968020586,9.618934295204497,gbdt
vienna,bias,10,8,0.3424436199885282,9.133731031164926,gbdt
vienna,residual,10,8,0.3439809221212392,9.149055254897638,gbdt
vienna,bias,10,9,0.3478607920921308,9.16705398195323,gbdt
vienna,residual,10,9,0.3464774843435986,9.123855376523082,gbdt
vienna,bias,25,0,0.3467777460434495,9.194126681330824,gbdt
vienna,residual,25,0,0.3404197962334087,9.15371070175172,gbdt
vienna,bias,25,1,0.34275696429959934,9.163703305850929,gbdt
vienna,residual,25,1,0.3401469505400526,9.135791454304988,gbdt
vienna,bias,25,2,0.35063391434846847,9.474160025423135,gbdt
vienna,residual,25,2,0.3480796473375813,9.353496694414744,gbdt
vienna,bias,25,3,0.345630433482876,9.215692064113467,gbdt
vienna,residual,25,3,0.34271538351807285,9.149008284019132,gbdt
vienna,bias,25,4,0.34212511271593504,9.217312946901558,gbdt
vienna,residual,25,4,0.337321161320794,9.229554519398473,gbdt
vienna,bias,25,5,0.34930889788343156,9.551524404285987,gbdt
vienna,residual,25,5,0.34879652356685326,9.51038702759539,gbdt
vienna,bias,25,6,0.38063873541231524,9.239653143983464,gbdt
vienna,residual,25,6,0.3770181773404958,9.169556532868274,gbdt
vienna,bias,25,7,0.34982291103835395,9.227003478903676,gbdt
vienna,residual,25,7,0.3447219726713596,9.254741535960212,gbdt
vienna,bias,25,8,0.341437973464908,9.104152915969971,gbdt
vienna,residual,25,8,0.3374615926986736,9.132088967311672,gbdt
vienna,bias,25,9,0.34451320644686234,9.144698671837372,gbdt
vienna,residual,25,9,0.3431529760298811,9.10793148175455,gbdt
vienna,bias,50,0,0.3395611973522055,9.09065441746552,gbdt
vienna,residual,50,0,0.3301888228449621,9.006785697912166,gbdt
vienna,bias,50,1,0.3383567177818869,9.134238990257511,gbdt
vienna,residual,50,1,0.3268317458058373,9.009394508898671,gbdt
vienna,bias,50,2,0.34255547979151296,9.196231500689626,gbdt
vienna,residual,50,2,0.3415455524468891,9.080155088034765,gbdt
vienna,bias,50,3,0.3490330398876896,9.123184856927967,gbdt
vienna,residual,50,3,0.33812539044651996,8.927468982828445,gbdt
vienna,bias,50,4,0.34884814910537254,9.202407235380443,gbdt
vienna,residual,50,4,0.3378007244496718,9.016294807405773,gbdt
vienna,bias,50,5,0.3482506725779239,9.143099061968913,gbdt
vienna,residual,50,5,0.3442063526963265,9.059760834744681,gbdt
vienna,bias,50,6,0.3389400744072307,9.100805681912947,gbdt
vienna,residual,50,6,0.3308476622269524,9.089371397046481,gbdt
vienna,bias,50,7,0.3500740485949868,9.205818171795553,gbdt
vienna,residual,50,7,0.3462127028807051,9.133684851893532,gbdt
vienna,bias,50,8,0.3443158491354298,9.193159706150482,gbdt
vienna,residual,50,8,0.3371277628382758,9.166231154891777,gbdt
vienna,bias,50,9,0.34402896085076756,9.303162849990015,gbdt
vienna,residual,50,9,0.3420817111328687,9.320203781015495,gbdt
vienna,bias,100,0,0.34433671175904074,9.293665339502626,gbdt
vienna,residual,100,0,0.33346677350932685,9.21329455505352,gbdt
vienna,bias,100,1,0.3371458114207727,9.076876981592633,gbdt
vienna,residual,100,1,0.32662055829528014,8.914121239012916,gbdt
vienna,bias,100,2,0.34245579185440067,9.198860223829806,gbdt
vienna,residual,100,2,0.33226838488336574,9.003729478331184,gbdt
vienna,bias,100,3,0.34350648206830875,9.1925630294806,gbdt
vienna,residual,100,3,0.3374752688761112,9.160438424680112,gbdt
vienna,bias,100,4,0.3464618623686686,9.221514555539528,gbdt
vienna,residual,100,4,0.33682841079703457,9.115606878986233,gbdt
vienna,bias,100,5,0.34434460541681744,9.283077620253424,gbdt
vienna,residual,100,5,0.3409301289939187,9.14821811323031,gbdt
vienna,bias,100,6,0.3467679029608401,9.098338301468452,gbdt
vienna,residual,100,6,0.3434262665552828,8.94611965312411,gbdt
vienna,bias,100,7,0.3486211687111275,9.285970100382515,gbdt
vienna,residual,100,7,0.3546568751405731,9.37988261900944,gbdt
vienna,bias,100,8,0.33837216301253625,9.121141816908453,gbdt
vienna,residual,100,8,0.329373821314002,9.017456206655389,gbdt
vienna,bias,100,9,0.3411568687087881,9.398194503361953,gbdt
vienna,residual,100,9,0.33295594150498603,9.335805158590905,gbdt
